Subgroup_ID,Process_Time_Start,Process_Time_End,Defect_Count,Subgroup_Size,P_Edge_Chipping,P_CL,P_UCL,P_LCL,P_OOC
801,2026-03-01 13:55:30,2026-03-01 14:15:21,0,5,0.0,0.0447,0.3219,0.0,False
802,2026-03-01 14:29:36,2026-03-01 14:54:44,0,5,0.0,0.0447,0.3219,0.0,False
803,2026-03-01 15:02:26,2026-03-01 16:14:10,0,5,0.0,0.0447,0.3219,0.0,False
804,2026-03-01 16:21:55,2026-03-01 16:53:41,0,5,0.0,0.0447,0.3219,0.0,False
805,2026-03-01 16:55:28,2026-03-01 17:58:18,0,5,0.0,0.0447,0.3219,0.0,False
806,2026-03-01 17:59:09,2026-03-01 18:15:22,0,5,0.0,0.0447,0.3219,0.0,False
807,2026-03-01 18:17:27,2026-03-01 19:11:46,0,5,0.0,0.0447,0.3219,0.0,False
808,2026-03-01 19:27:32,2026-03-01 19:37:48,1,5,0.2,0.0447,0.3219,0.0,False
809,2026-03-01 19:45:16,2026-03-01 20:47:46,0,5,0.0,0.0447,0.3219,0.0,False
810,2026-03-01 20:55:32,2026-03-01 21:10:30,0,5,0.0,0.0447,0.3219,0.0,False
811,2026-03-01 21:42:09,2026-03-01 22:20:27,0,5,0.0,0.0447,0.3219,0.0,False
812,2026-03-01 22:22:11,2026-03-01 23:02:07,0,5,0.0,0.0447,0.3219,0.0,False
813,2026-03-01 23:05:51,2026-03-01 23:32:47,0,5,0.0,0.0447,0.3219,0.0,False
814,2026-03-01 23:34:30,2026-03-02 00:15:53,0,5,0.0,0.0447,0.3219,0.0,False
815,2026-03-02 00:28:02,2026-03-02 00:52:51,0,5,0.0,0.0447,0.3219,0.0,False
816,2026-03-02 00:54:08,2026-03-02 01:13:47,0,5,0.0,0.0447,0.3219,0.0,False
817,2026-03-02 01:15:05,2026-03-02 02:25:52,0,5,0.0,0.0447,0.3219,0.0,False
818,2026-03-02 02:54:32,2026-03-02 03:25:36,0,5,0.0,0.0447,0.3219,0.0,False
819,2026-03-02 03:32:06,2026-03-02 04:02:23,0,5,0.0,0.0447,0.3219,0.0,False
820,2026-03-02 04:06:39,2026-03-02 04:15:12,0,5,0.0,0.0447,0.3219,0.0,False
821,2026-03-02 04:19:51,2026-03-02 05:17:56,0,5,0.0,0.0447,0.3219,0.0,False
822,2026-03-02 05:24:22,2026-03-02 06:21:10,0,5,0.0,0.0447,0.3219,0.0,False
823,2026-03-02 06:24:37,2026-03-02 06:31:02,0,5,0.0,0.0447,0.3219,0.0,False
824,2026-03-02 06:34:50,2026-03-02 07:00:19,0,5,0.0,0.0447,0.3219,0.0,False
825,2026-03-02 07:10:24,2026-03-02 07:47:03,0,5,0.0,0.0447,0.3219,0.0,False
826,2026-03-02 08:18:08,2026-03-02 08:40:35,0,5,0.0,0.0447,0.3219,0.0,False
827,2026-03-02 08:50:43,2026-03-02 09:11:21,0,5,0.0,0.0447,0.3219,0.0,False
828,2026-03-02 09:25:22,2026-03-02 09:57:45,1,5,0.2,0.0447,0.3219,0.0,False
829,2026-03-02 10:04:07,2026-03-02 10:19:50,1,5,0.2,0.0447,0.3219,0.0,False
830,2026-03-02 10:42:05,2026-03-02 11:18:43,1,5,0.2,0.0447,0.3219,0.0,False
831,2026-03-02 11:23:35,2026-03-02 12:03:59,0,5,0.0,0.0447,0.3219,0.0,False
832,2026-03-02 12:08:18,2026-03-02 12:21:10,0,5,0.0,0.0447,0.3219,0.0,False
833,2026-03-02 12:26:10,2026-03-02 12:49:18,1,5,0.2,0.0447,0.3219,0.0,False
834,2026-03-02 12:50:21,2026-03-02 13:56:02,0,5,0.0,0.0447,0.3219,0.0,False
835,2026-03-02 13:57:41,2026-03-02 14:50:10,1,5,0.2,0.0447,0.3219,0.0,False
836,2026-03-02 15:00:49,2026-03-02 15:35:14,0,5,0.0,0.0447,0.3219,0.0,False
837,2026-03-02 15:45:42,2026-03-02 16:46:34,0,5,0.0,0.0447,0.3219,0.0,False
838,2026-03-02 16:48:41,2026-03-02 17:14:48,0,5,0.0,0.0447,0.3219,0.0,False
839,2026-03-02 17:24:30,2026-03-02 17:33:27,0,5,0.0,0.0447,0.3219,0.0,False
840,2026-03-02 17:45:37,2026-03-02 18:17:35,1,5,0.2,0.0447,0.3219,0.0,False
841,2026-03-02 18:50:44,2026-03-02 19:16:30,0,5,0.0,0.0447,0.3219,0.0,False
842,2026-03-02 19:16:34,2026-03-02 20:34:28,2,5,0.4,0.0447,0.3219,0.0,True
843,2026-03-02 20:42:44,2026-03-02 20:57:34,2,5,0.4,0.0447,0.3219,0.0,True
844,2026-03-02 21:06:47,2026-03-02 21:29:04,0,5,0.0,0.0447,0.3219,0.0,False
845,2026-03-02 21:52:04,2026-03-02 22:01:51,0,5,0.0,0.0447,0.3219,0.0,False
846,2026-03-02 22:04:19,2026-03-02 22:20:46,1,5,0.2,0.0447,0.3219,0.0,False
847,2026-03-02 22:23:39,2026-03-02 23:20:46,0,5,0.0,0.0447,0.3219,0.0,False
848,2026-03-02 23:30:38,2026-03-03 00:19:18,0,5,0.0,0.0447,0.3219,0.0,False
849,2026-03-03 00:28:31,2026-03-03 01:06:49,1,5,0.2,0.0447,0.3219,0.0,False
850,2026-03-03 01:23:59,2026-03-03 02:15:03,0,5,0.0,0.0447,0.3219,0.0,False
851,2026-03-03 03:01:24,2026-03-03 03:29:49,1,5,0.2,0.0447,0.3219,0.0,False
852,2026-03-03 03:40:46,2026-03-03 03:56:24,0,5,0.0,0.0447,0.3219,0.0,False
853,2026-03-03 04:05:16,2026-03-03 04:22:57,2,5,0.4,0.0447,0.3219,0.0,True
854,2026-03-03 04:35:22,2026-03-03 04:55:42,1,5,0.2,0.0447,0.3219,0.0,False
855,2026-03-03 05:00:00,2026-03-03 06:06:14,0,5,0.0,0.0447,0.3219,0.0,False
856,2026-03-03 06:26:20,2026-03-03 06:52:59,1,5,0.2,0.0447,0.3219,0.0,False
857,2026-03-03 07:03:48,2026-03-03 07:43:44,0,5,0.0,0.0447,0.3219,0.0,False
858,2026-03-03 07:44:51,2026-03-03 08:19:50,0,5,0.0,0.0447,0.3219,0.0,False
859,2026-03-03 08:19:57,2026-03-03 09:11:46,0,5,0.0,0.0447,0.3219,0.0,False
860,2026-03-03 09:13:07,2026-03-03 10:12:29,1,5,0.2,0.0447,0.3219,0.0,False
861,2026-03-03 10:14:34,2026-03-03 10:57:44,0,5,0.0,0.0447,0.3219,0.0,False
862,2026-03-03 11:01:00,2026-03-03 12:32:50,0,5,0.0,0.0447,0.3219,0.0,False
863,2026-03-03 12:39:41,2026-03-03 13:04:56,0,5,0.0,0.0447,0.3219,0.0,False
864,2026-03-03 13:14:36,2026-03-03 13:42:45,0,5,0.0,0.0447,0.3219,0.0,False
865,2026-03-03 13:45:56,2026-03-03 14:39:11,0,5,0.0,0.0447,0.3219,0.0,False
866,2026-03-03 14:49:50,2026-03-03 15:24:41,1,5,0.2,0.0447,0.3219,0.0,False
867,2026-03-03 15:29:14,2026-03-03 15:41:51,1,5,0.2,0.0447,0.3219,0.0,False
868,2026-03-03 15:44:30,2026-03-03 16:09:29,1,5,0.2,0.0447,0.3219,0.0,False
869,2026-03-03 16:13:38,2026-03-03 16:55:06,0,5,0.0,0.0447,0.3219,0.0,False
870,2026-03-03 16:56:22,2026-03-03 18:14:32,2,5,0.4,0.0447,0.3219,0.0,True
871,2026-03-03 18:32:01,2026-03-03 18:52:44,0,5,0.0,0.0447,0.3219,0.0,False
872,2026-03-03 19:09:35,2026-03-03 19:43:40,0,5,0.0,0.0447,0.3219,0.0,False
873,2026-03-03 19:44:52,2026-03-03 20:04:38,1,5,0.2,0.0447,0.3219,0.0,False
874,2026-03-03 20:07:45,2026-03-03 20:44:42,0,5,0.0,0.0447,0.3219,0.0,False
875,2026-03-03 20:54:40,2026-03-03 21:25:02,0,5,0.0,0.0447,0.3219,0.0,False
876,2026-03-03 21:28:12,2026-03-03 22:06:59,0,5,0.0,0.0447,0.3219,0.0,False
877,2026-03-03 22:07:05,2026-03-03 22:43:47,0,5,0.0,0.0447,0.3219,0.0,False
878,2026-03-03 22:47:09,2026-03-03 23:32:14,0,5,0.0,0.0447,0.3219,0.0,False
879,2026-03-03 23:48:37,2026-03-04 00:32:12,1,5,0.2,0.0447,0.3219,0.0,False
880,2026-03-04 00:36:35,2026-03-04 01:37:38,0,5,0.0,0.0447,0.3219,0.0,False
881,2026-03-04 01:38:56,2026-03-04 02:54:09,0,5,0.0,0.0447,0.3219,0.0,False
882,2026-03-04 02:58:05,2026-03-04 03:52:03,0,5,0.0,0.0447,0.3219,0.0,False
883,2026-03-04 04:06:47,2026-03-04 04:41:14,1,5,0.2,0.0447,0.3219,0.0,False
884,2026-03-04 04:53:14,2026-03-04 05:23:53,0,5,0.0,0.0447,0.3219,0.0,False
885,2026-03-04 05:23:56,2026-03-04 06:50:50,0,5,0.0,0.0447,0.3219,0.0,False
886,2026-03-04 06:53:57,2026-03-04 07:32:18,1,5,0.2,0.0447,0.3219,0.0,False
887,2026-03-04 07:33:20,2026-03-04 08:04:31,0,5,0.0,0.0447,0.3219,0.0,False
888,2026-03-04 08:12:27,2026-03-04 08:41:59,0,5,0.0,0.0447,0.3219,0.0,False
889,2026-03-04 08:43:37,2026-03-04 09:18:41,0,5,0.0,0.0447,0.3219,0.0,False
890,2026-03-04 09:43:17,2026-03-04 10:19:19,0,5,0.0,0.0447,0.3219,0.0,False
891,2026-03-04 10:23:54,2026-03-04 10:58:16,1,5,0.2,0.0447,0.3219,0.0,False
892,2026-03-04 11:15:51,2026-03-04 11:46:10,0,5,0.0,0.0447,0.3219,0.0,False
893,2026-03-04 11:46:29,2026-03-04 12:37:00,0,5,0.0,0.0447,0.3219,0.0,False
894,2026-03-04 12:49:48,2026-03-04 13:22:53,1,5,0.2,0.0447,0.3219,0.0,False
895,2026-03-04 13:28:29,2026-03-04 14:21:29,1,5,0.2,0.0447,0.3219,0.0,False
896,2026-03-04 14:41:18,2026-03-04 15:14:51,0,5,0.0,0.0447,0.3219,0.0,False
897,2026-03-04 15:21:12,2026-03-04 15:47:39,0,5,0.0,0.0447,0.3219,0.0,False
898,2026-03-04 15:49:11,2026-03-04 17:04:58,0,5,0.0,0.0447,0.3219,0.0,False
899,2026-03-04 17:09:51,2026-03-04 17:39:19,0,5,0.0,0.0447,0.3219,0.0,False
900,2026-03-04 17:40:49,2026-03-04 18:15:37,0,5,0.0,0.0447,0.3219,0.0,False
901,2026-03-04 18:25:14,2026-03-04 19:20:59,0,5,0.0,0.0447,0.3219,0.0,False
902,2026-03-04 19:31:00,2026-03-04 20:16:15,0,5,0.0,0.0447,0.3219,0.0,False
903,2026-03-04 20:46:13,2026-03-04 22:07:21,0,5,0.0,0.0447,0.3219,0.0,False
904,2026-03-04 22:20:31,2026-03-04 22:30:25,1,5,0.2,0.0447,0.3219,0.0,False
905,2026-03-04 23:02:25,2026-03-05 00:07:03,1,5,0.2,0.0447,0.3219,0.0,False
906,2026-03-05 00:12:43,2026-03-05 00:50:49,0,5,0.0,0.0447,0.3219,0.0,False
907,2026-03-05 00:55:10,2026-03-05 01:38:03,0,5,0.0,0.0447,0.3219,0.0,False
908,2026-03-05 01:46:09,2026-03-05 02:22:35,0,5,0.0,0.0447,0.3219,0.0,False
909,2026-03-05 02:29:30,2026-03-05 03:09:08,1,5,0.2,0.0447,0.3219,0.0,False
910,2026-03-05 03:14:56,2026-03-05 04:17:23,0,5,0.0,0.0447,0.3219,0.0,False
911,2026-03-05 04:21:16,2026-03-05 04:37:41,0,5,0.0,0.0447,0.3219,0.0,False
912,2026-03-05 04:38:24,2026-03-05 05:24:55,0,5,0.0,0.0447,0.3219,0.0,False
913,2026-03-05 05:39:50,2026-03-05 06:27:44,0,5,0.0,0.0447,0.3219,0.0,False
914,2026-03-05 06:33:19,2026-03-05 07:37:07,0,5,0.0,0.0447,0.3219,0.0,False
915,2026-03-05 07:48:48,2026-03-05 08:28:12,0,5,0.0,0.0447,0.3219,0.0,False
916,2026-03-05 08:41:53,2026-03-05 09:03:34,2,5,0.4,0.0447,0.3219,0.0,True
917,2026-03-05 09:12:45,2026-03-05 09:30:19,0,5,0.0,0.0447,0.3219,0.0,False
918,2026-03-05 09:48:57,2026-03-05 10:24:58,0,5,0.0,0.0447,0.3219,0.0,False
919,2026-03-05 10:51:22,2026-03-05 11:17:39,0,5,0.0,0.0447,0.3219,0.0,False
920,2026-03-05 11:17:39,2026-03-05 11:56:51,0,5,0.0,0.0447,0.3219,0.0,False
921,2026-03-05 12:02:25,2026-03-05 12:26:08,0,5,0.0,0.0447,0.3219,0.0,False
922,2026-03-05 12:50:53,2026-03-05 14:05:27,1,5,0.2,0.0447,0.3219,0.0,False
923,2026-03-05 14:18:50,2026-03-05 15:05:30,0,5,0.0,0.0447,0.3219,0.0,False
924,2026-03-05 15:05:54,2026-03-05 15:30:03,0,5,0.0,0.0447,0.3219,0.0,False
925,2026-03-05 15:41:41,2026-03-05 16:21:44,1,5,0.2,0.0447,0.3219,0.0,False
926,2026-03-05 16:21:54,2026-03-05 17:49:49,0,5,0.0,0.0447,0.3219,0.0,False
927,2026-03-05 17:51:16,2026-03-05 18:58:25,0,5,0.0,0.0447,0.3219,0.0,False
928,2026-03-05 19:10:29,2026-03-05 19:31:27,0,5,0.0,0.0447,0.3219,0.0,False
929,2026-03-05 19:33:16,2026-03-05 20:04:18,0,5,0.0,0.0447,0.3219,0.0,False
930,2026-03-05 20:27:27,2026-03-05 21:37:22,0,5,0.0,0.0447,0.3219,0.0,False
931,2026-03-05 21:42:51,2026-03-05 21:50:44,0,5,0.0,0.0447,0.3219,0.0,False
932,2026-03-05 21:58:01,2026-03-05 22:40:51,0,5,0.0,0.0447,0.3219,0.0,False
933,2026-03-05 22:41:23,2026-03-05 23:18:16,1,5,0.2,0.0447,0.3219,0.0,False
934,2026-03-05 23:26:56,2026-03-06 00:20:35,1,5,0.2,0.0447,0.3219,0.0,False
935,2026-03-06 00:43:21,2026-03-06 01:14:44,0,5,0.0,0.0447,0.3219,0.0,False
936,2026-03-06 01:46:34,2026-03-06 02:42:32,0,5,0.0,0.0447,0.3219,0.0,False
937,2026-03-06 02:48:05,2026-03-06 03:12:54,0,5,0.0,0.0447,0.3219,0.0,False
938,2026-03-06 03:16:40,2026-03-06 04:00:14,0,5,0.0,0.0447,0.3219,0.0,False
939,2026-03-06 04:10:10,2026-03-06 04:44:07,0,5,0.0,0.0447,0.3219,0.0,False
940,2026-03-06 04:48:58,2026-03-06 06:01:28,0,5,0.0,0.0447,0.3219,0.0,False
941,2026-03-06 06:02:11,2026-03-06 06:58:27,0,5,0.0,0.0447,0.3219,0.0,False
942,2026-03-06 07:11:35,2026-03-06 07:51:08,0,5,0.0,0.0447,0.3219,0.0,False
943,2026-03-06 08:13:18,2026-03-06 08:46:21,0,5,0.0,0.0447,0.3219,0.0,False
944,2026-03-06 08:50:18,2026-03-06 09:14:38,0,5,0.0,0.0447,0.3219,0.0,False
945,2026-03-06 09:29:34,2026-03-06 10:24:56,0,5,0.0,0.0447,0.3219,0.0,False
946,2026-03-06 10:30:50,2026-03-06 11:08:54,0,5,0.0,0.0447,0.3219,0.0,False
947,2026-03-06 11:19:41,2026-03-06 11:44:50,0,5,0.0,0.0447,0.3219,0.0,False
948,2026-03-06 12:00:22,2026-03-06 12:59:28,0,5,0.0,0.0447,0.3219,0.0,False
949,2026-03-06 13:06:52,2026-03-06 13:50:19,0,5,0.0,0.0447,0.3219,0.0,False
950,2026-03-06 13:52:31,2026-03-06 14:20:08,0,5,0.0,0.0447,0.3219,0.0,False
951,2026-03-06 14:49:02,2026-03-06 15:36:53,0,5,0.0,0.0447,0.3219,0.0,False
952,2026-03-06 15:38:42,2026-03-06 15:55:34,0,5,0.0,0.0447,0.3219,0.0,False
953,2026-03-06 15:57:03,2026-03-06 16:41:39,0,5,0.0,0.0447,0.3219,0.0,False
954,2026-03-06 18:02:08,2026-03-06 18:40:09,0,5,0.0,0.0447,0.3219,0.0,False
955,2026-03-06 18:45:24,2026-03-06 19:31:27,0,5,0.0,0.0447,0.3219,0.0,False
956,2026-03-06 19:33:21,2026-03-06 20:37:35,0,5,0.0,0.0447,0.3219,0.0,False
957,2026-03-06 20:39:47,2026-03-06 21:46:53,0,5,0.0,0.0447,0.3219,0.0,False
958,2026-03-06 21:55:29,2026-03-06 23:00:04,1,5,0.2,0.0447,0.3219,0.0,False
959,2026-03-06 23:09:37,2026-03-06 23:55:50,0,5,0.0,0.0447,0.3219,0.0,False
960,2026-03-06 23:59:37,2026-03-07 01:12:31,0,5,0.0,0.0447,0.3219,0.0,False
961,2026-03-07 01:21:57,2026-03-07 02:36:59,0,5,0.0,0.0447,0.3219,0.0,False
962,2026-03-07 02:50:01,2026-03-07 03:35:48,0,5,0.0,0.0447,0.3219,0.0,False
963,2026-03-07 03:49:02,2026-03-07 04:09:14,0,5,0.0,0.0447,0.3219,0.0,False
964,2026-03-07 04:10:00,2026-03-07 04:50:48,0,5,0.0,0.0447,0.3219,0.0,False
965,2026-03-07 05:28:25,2026-03-07 06:19:00,0,5,0.0,0.0447,0.3219,0.0,False
966,2026-03-07 07:02:24,2026-03-07 08:02:52,1,5,0.2,0.0447,0.3219,0.0,False
967,2026-03-07 08:04:30,2026-03-07 08:36:21,0,5,0.0,0.0447,0.3219,0.0,False
968,2026-03-07 08:37:38,2026-03-07 09:23:44,0,5,0.0,0.0447,0.3219,0.0,False
969,2026-03-07 09:55:44,2026-03-07 11:01:45,0,5,0.0,0.0447,0.3219,0.0,False
970,2026-03-07 11:17:50,2026-03-07 11:39:36,0,5,0.0,0.0447,0.3219,0.0,False
971,2026-03-07 11:41:49,2026-03-07 12:55:41,0,5,0.0,0.0447,0.3219,0.0,False
972,2026-03-07 13:16:18,2026-03-07 13:36:50,0,5,0.0,0.0447,0.3219,0.0,False
973,2026-03-07 13:38:20,2026-03-07 14:01:54,0,5,0.0,0.0447,0.3219,0.0,False
974,2026-03-07 14:15:05,2026-03-07 15:14:08,0,5,0.0,0.0447,0.3219,0.0,False
975,2026-03-07 15:14:38,2026-03-07 16:35:33,0,5,0.0,0.0447,0.3219,0.0,False
976,2026-03-07 16:54:13,2026-03-07 17:17:36,1,5,0.2,0.0447,0.3219,0.0,False
977,2026-03-07 17:25:10,2026-03-07 17:55:02,0,5,0.0,0.0447,0.3219,0.0,False
978,2026-03-07 18:00:40,2026-03-07 18:31:54,0,5,0.0,0.0447,0.3219,0.0,False
979,2026-03-07 18:33:59,2026-03-07 19:09:52,0,5,0.0,0.0447,0.3219,0.0,False
980,2026-03-07 19:11:54,2026-03-07 19:50:06,0,5,0.0,0.0447,0.3219,0.0,False
981,2026-03-07 20:23:40,2026-03-07 21:47:09,0,5,0.0,0.0447,0.3219,0.0,False
982,2026-03-07 22:11:24,2026-03-07 22:38:02,0,5,0.0,0.0447,0.3219,0.0,False
983,2026-03-07 22:44:42,2026-03-07 23:33:26,0,5,0.0,0.0447,0.3219,0.0,False
984,2026-03-07 23:33:32,2026-03-08 00:10:08,0,5,0.0,0.0447,0.3219,0.0,False
985,2026-03-08 00:19:43,2026-03-08 00:51:45,1,5,0.2,0.0447,0.3219,0.0,False
986,2026-03-08 01:11:29,2026-03-08 02:04:52,0,5,0.0,0.0447,0.3219,0.0,False
987,2026-03-08 02:47:31,2026-03-08 03:24:15,0,5,0.0,0.0447,0.3219,0.0,False
988,2026-03-08 03:24:33,2026-03-08 04:05:46,0,5,0.0,0.0447,0.3219,0.0,False
989,2026-03-08 04:16:23,2026-03-08 04:40:43,1,5,0.2,0.0447,0.3219,0.0,False
990,2026-03-08 04:59:07,2026-03-08 05:38:39,0,5,0.0,0.0447,0.3219,0.0,False
991,2026-03-08 05:42:02,2026-03-08 06:03:50,0,5,0.0,0.0447,0.3219,0.0,False
992,2026-03-08 06:03:58,2026-03-08 06:51:17,0,5,0.0,0.0447,0.3219,0.0,False
993,2026-03-08 07:06:47,2026-03-08 07:53:57,1,5,0.2,0.0447,0.3219,0.0,False
994,2026-03-08 08:00:23,2026-03-08 08:31:49,0,5,0.0,0.0447,0.3219,0.0,False
995,2026-03-08 08:40:11,2026-03-08 08:59:52,1,5,0.2,0.0447,0.3219,0.0,False
996,2026-03-08 09:10:07,2026-03-08 09:35:12,0,5,0.0,0.0447,0.3219,0.0,False
997,2026-03-08 09:40:57,2026-03-08 09:50:47,0,5,0.0,0.0447,0.3219,0.0,False
998,2026-03-08 09:58:22,2026-03-08 10:36:17,0,5,0.0,0.0447,0.3219,0.0,False
999,2026-03-08 10:47:11,2026-03-08 11:24:32,0,5,0.0,0.0447,0.3219,0.0,False
1000,2026-03-08 11:30:38,2026-03-08 11:45:26,0,5,0.0,0.0447,0.3219,0.0,False
1001,2026-03-08 12:03:47,2026-03-08 12:34:06,1,5,0.2,0.0447,0.3219,0.0,False
1002,2026-03-08 12:50:40,2026-03-08 13:17:56,1,5,0.2,0.0447,0.3219,0.0,False
1003,2026-03-08 13:41:46,2026-03-08 14:23:49,0,5,0.0,0.0447,0.3219,0.0,False
1004,2026-03-08 14:38:10,2026-03-08 15:04:49,0,5,0.0,0.0447,0.3219,0.0,False
1005,2026-03-08 15:08:56,2026-03-08 15:42:48,0,5,0.0,0.0447,0.3219,0.0,False
1006,2026-03-08 16:07:48,2026-03-08 17:25:30,0,5,0.0,0.0447,0.3219,0.0,False
1007,2026-03-08 17:27:59,2026-03-08 17:58:46,2,5,0.4,0.0447,0.3219,0.0,True
1008,2026-03-08 18:02:58,2026-03-08 18:37:28,2,5,0.4,0.0447,0.3219,0.0,True
1009,2026-03-08 19:04:18,2026-03-08 20:02:31,0,5,0.0,0.0447,0.3219,0.0,False
1010,2026-03-08 20:08:14,2026-03-08 20:43:18,0,5,0.0,0.0447,0.3219,0.0,False
1011,2026-03-08 20:43:33,2026-03-08 20:51:37,0,5,0.0,0.0447,0.3219,0.0,False
1012,2026-03-08 20:53:35,2026-03-08 21:12:09,0,5,0.0,0.0447,0.3219,0.0,False
1013,2026-03-08 21:16:20,2026-03-08 21:39:07,0,5,0.0,0.0447,0.3219,0.0,False
1014,2026-03-08 21:48:49,2026-03-08 22:21:34,0,5,0.0,0.0447,0.3219,0.0,False
1015,2026-03-08 22:26:25,2026-03-08 23:35:16,0,5,0.0,0.0447,0.3219,0.0,False
1016,2026-03-08 23:38:08,2026-03-08 23:58:51,0,5,0.0,0.0447,0.3219,0.0,False
1017,2026-03-09 00:04:09,2026-03-09 00:37:50,1,5,0.2,0.0447,0.3219,0.0,False
1018,2026-03-09 01:00:36,2026-03-09 02:21:25,0,5,0.0,0.0447,0.3219,0.0,False
1019,2026-03-09 02:34:19,2026-03-09 03:18:18,0,5,0.0,0.0447,0.3219,0.0,False
1020,2026-03-09 03:20:04,2026-03-09 03:44:54,0,5,0.0,0.0447,0.3219,0.0,False
1021,2026-03-09 03:49:33,2026-03-09 04:26:08,1,5,0.2,0.0447,0.3219,0.0,False
1022,2026-03-09 04:29:31,2026-03-09 04:48:58,1,5,0.2,0.0447,0.3219,0.0,False
1023,2026-03-09 05:00:41,2026-03-09 05:31:39,0,5,0.0,0.0447,0.3219,0.0,False
1024,2026-03-09 05:47:21,2026-03-09 06:44:13,0,5,0.0,0.0447,0.3219,0.0,False
1025,2026-03-09 07:09:38,2026-03-09 07:35:10,1,5,0.2,0.0447,0.3219,0.0,False
1026,2026-03-09 07:38:36,2026-03-09 08:05:46,0,5,0.0,0.0447,0.3219,0.0,False
1027,2026-03-09 08:18:32,2026-03-09 09:15:23,0,5,0.0,0.0447,0.3219,0.0,False
1028,2026-03-09 09:24:19,2026-03-09 09:43:47,1,5,0.2,0.0447,0.3219,0.0,False
1029,2026-03-09 09:55:28,2026-03-09 10:50:22,0,5,0.0,0.0447,0.3219,0.0,False
1030,2026-03-09 11:18:51,2026-03-09 11:50:34,0,5,0.0,0.0447,0.3219,0.0,False
1031,2026-03-09 12:17:36,2026-03-09 13:18:52,0,5,0.0,0.0447,0.3219,0.0,False
1032,2026-03-09 13:20:10,2026-03-09 14:18:50,0,5,0.0,0.0447,0.3219,0.0,False
1033,2026-03-09 14:47:40,2026-03-09 15:16:36,0,5,0.0,0.0447,0.3219,0.0,False
1034,2026-03-09 15:16:56,2026-03-09 16:01:33,0,5,0.0,0.0447,0.3219,0.0,False
1035,2026-03-09 16:08:29,2026-03-09 16:32:29,0,5,0.0,0.0447,0.3219,0.0,False
1036,2026-03-09 16:37:50,2026-03-09 17:01:13,1,5,0.2,0.0447,0.3219,0.0,False
1037,2026-03-09 17:03:26,2026-03-09 18:01:11,0,5,0.0,0.0447,0.3219,0.0,False
1038,2026-03-09 18:14:39,2026-03-09 19:15:08,1,5,0.2,0.0447,0.3219,0.0,False
1039,2026-03-09 19:21:42,2026-03-09 19:39:31,1,5,0.2,0.0447,0.3219,0.0,False
1040,2026-03-09 19:49:57,2026-03-09 20:09:23,0,5,0.0,0.0447,0.3219,0.0,False
1041,2026-03-09 20:12:26,2026-03-09 21:04:52,0,5,0.0,0.0447,0.3219,0.0,False
1042,2026-03-09 21:05:42,2026-03-09 22:21:37,1,5,0.2,0.0447,0.3219,0.0,False
1043,2026-03-09 22:26:24,2026-03-09 23:03:56,0,5,0.0,0.0447,0.3219,0.0,False
1044,2026-03-09 23:05:28,2026-03-09 23:51:46,1,5,0.2,0.0447,0.3219,0.0,False
1045,2026-03-09 23:56:50,2026-03-10 00:20:38,0,5,0.0,0.0447,0.3219,0.0,False
1046,2026-03-10 00:40:10,2026-03-10 01:30:25,0,5,0.0,0.0447,0.3219,0.0,False
1047,2026-03-10 01:56:10,2026-03-10 03:16:11,0,5,0.0,0.0447,0.3219,0.0,False
1048,2026-03-10 03:16:59,2026-03-10 04:03:14,0,5,0.0,0.0447,0.3219,0.0,False
1049,2026-03-10 04:07:01,2026-03-10 04:55:23,0,5,0.0,0.0447,0.3219,0.0,False
1050,2026-03-10 05:19:18,2026-03-10 06:04:42,0,5,0.0,0.0447,0.3219,0.0,False
1051,2026-03-10 06:09:10,2026-03-10 06:39:14,0,5,0.0,0.0447,0.3219,0.0,False
1052,2026-03-10 06:43:40,2026-03-10 07:08:53,0,5,0.0,0.0447,0.3219,0.0,False
1053,2026-03-10 07:11:20,2026-03-10 07:30:27,0,5,0.0,0.0447,0.3219,0.0,False
1054,2026-03-10 07:42:23,2026-03-10 07:56:14,1,5,0.2,0.0447,0.3219,0.0,False
1055,2026-03-10 08:09:22,2026-03-10 08:55:43,0,5,0.0,0.0447,0.3219,0.0,False
1056,2026-03-10 09:03:11,2026-03-10 09:37:58,0,5,0.0,0.0447,0.3219,0.0,False
1057,2026-03-10 09:39:00,2026-03-10 10:24:25,0,5,0.0,0.0447,0.3219,0.0,False
1058,2026-03-10 10:25:32,2026-03-10 10:47:58,0,5,0.0,0.0447,0.3219,0.0,False
1059,2026-03-10 10:50:14,2026-03-10 11:55:46,0,5,0.0,0.0447,0.3219,0.0,False
1060,2026-03-10 12:12:25,2026-03-10 13:25:02,0,5,0.0,0.0447,0.3219,0.0,False
1061,2026-03-10 13:25:50,2026-03-10 14:15:15,0,5,0.0,0.0447,0.3219,0.0,False
1062,2026-03-10 14:16:18,2026-03-10 14:43:51,0,5,0.0,0.0447,0.3219,0.0,False
1063,2026-03-10 15:05:23,2026-03-10 16:20:42,0,5,0.0,0.0447,0.3219,0.0,False
1064,2026-03-10 16:46:37,2026-03-10 17:20:55,0,5,0.0,0.0447,0.3219,0.0,False
1065,2026-03-10 18:02:02,2026-03-10 18:24:02,2,5,0.4,0.0447,0.3219,0.0,True
1066,2026-03-10 19:14:02,2026-03-10 19:28:11,0,5,0.0,0.0447,0.3219,0.0,False
