Glass_ID,Lot_ID,Product_Model,Raw_Glass_Batch,Line_ID,Machine_ID,Tool_ID,Fixture_ID,Operator_ID,Shift,Process_Time,Inspection_Station,Tool_Life_Pct,Spindle_Speed_rpm,Feed_Rate_mm_min,Coolant_Pressure_bar,Coolant_Pressure_Stability,Vacuum_Level_kPa,Chamfer_Width_mm,Chipping_Size_um,Thickness_mm,Warpage_mm,CS_MPa,DOL_um,Defect_Type,Defect_Location,AOI_Result,Final_Result,Individual_Chipping_um,Moving_Range_Chipping_um,I_CL,I_UCL,I_LCL,MR_CL,MR_UCL,MR_LCL,I_OOC,MR_OOC
GLS-2026-0012211,LOT-2026-W08-C,CG-Model-C,RGB-8495,LINE-02,CNC-04,TOOL-04,FIX-B3,OP-008,Day,2026-03-29 01:42:23,AOI,64.6,24032,764.0,3.3,1.0,-78.6,0.3073,0.0,0.6982,0.0208,764.2,44.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0035866,LOT-2026-W08-C,CG-Model-C,RGB-9664,LINE-02,CNC-04,TOOL-19,FIX-B2,OP-026,Day,2026-03-29 01:42:26,AOI,48.3,24260,860.5,3.07,0.964,-81.8,0.3131,0.0,0.6986,0.0241,771.5,45.9,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0045543,LOT-2026-W08-C,CG-Model-A,RGB-9069,LINE-01,CNC-04,TOOL-07,FIX-A2,OP-021,Night,2026-03-29 01:50:55,AOI,78.8,23653,843.1,3.11,0.915,-80.4,0.3137,55.0,0.6991,0.053,789.9,50.4,None,None,Pass,OK,55.0,55.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0029207,LOT-2026-W08-C,CG-Model-B,RGB-9427,LINE-02,CNC-04,TOOL-17,FIX-B1,OP-015,Day,2026-03-29 02:04:02,AOI,74.3,24034,887.2,3.12,0.94,-84.3,0.3152,0.0,0.6954,0.0212,793.4,45.8,None,None,Pass,OK,0.0,55.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0013903,LOT-2026-W08-C,CG-Model-B,RGB-8975,LINE-01,CNC-04,TOOL-16,FIX-A3,OP-009,Night,2026-03-29 02:09:52,AOI,33.0,23475,850.6,2.86,0.919,-79.5,0.298,0.0,0.7033,0.0357,775.2,45.6,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0004761,LOT-2026-W08-C,CG-Model-A,RGB-9686,LINE-01,CNC-04,TOOL-02,FIX-A3,OP-028,Day,2026-03-29 02:14:21,AOI,88.3,23725,841.2,3.37,0.993,-81.7,0.3146,11.0,0.7041,0.0335,788.0,47.9,None,None,Pass,OK,11.0,11.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0027203,LOT-2026-W08-C,CG-Model-B,RGB-8856,LINE-02,CNC-04,TOOL-16,FIX-C1,OP-015,Day,2026-03-29 02:33:08,AOI,20.8,23900,808.2,3.28,1.0,-83.5,0.2749,44.7,0.7022,0.028,788.7,44.5,None,None,Pass,OK,44.7,33.7,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0007059,LOT-2026-W08-C,CG-Model-B,RGB-9934,LINE-02,CNC-04,TOOL-05,FIX-C3,OP-020,Swing,2026-03-29 02:38:50,AOI,75.9,23751,895.8,3.16,0.985,-82.1,0.3124,0.0,0.7014,0.028,783.6,43.2,None,None,Pass,OK,0.0,44.7,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0014031,LOT-2026-W08-C,CG-Model-A,RGB-9057,LINE-01,CNC-04,TOOL-16,FIX-B3,OP-011,Day,2026-03-29 02:49:56,AOI,48.4,23782,822.7,3.32,0.958,-86.2,0.305,0.0,0.6986,0.0326,794.5,45.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0032717,LOT-2026-W08-C,CG-Model-A,RGB-9199,LINE-02,CNC-04,TOOL-22,FIX-B1,OP-004,Swing,2026-03-29 02:57:48,AOI,45.4,24346,867.5,3.21,0.969,-80.6,0.2968,10.3,0.7,0.0281,762.6,43.6,None,None,Pass,OK,10.3,10.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0016903,LOT-2026-W08-C,CG-Model-B,RGB-8304,LINE-02,CNC-04,TOOL-05,FIX-B1,OP-015,Day,2026-03-29 03:04:09,AOI,60.7,24108,877.5,3.13,0.965,-80.9,0.3096,0.0,0.7011,0.0264,773.1,50.7,None,None,Pass,OK,0.0,10.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0034638,LOT-2026-W08-C,CG-Model-A,RGB-9386,LINE-02,CNC-04,TOOL-12,FIX-A2,OP-007,Night,2026-03-29 03:12:45,AOI,5.2,24001,767.7,2.97,0.816,-83.1,0.281,0.0,0.709,0.0225,805.4,47.1,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0044614,LOT-2026-W08-C,CG-Model-C,RGB-9291,LINE-02,CNC-04,TOOL-20,FIX-C1,OP-012,Night,2026-03-29 03:16:17,AOI,49.5,24158,890.8,3.13,1.0,-80.1,0.2954,26.5,0.6996,0.0417,785.5,47.1,None,None,Pass,OK,26.5,26.5,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0028403,LOT-2026-W08-C,CG-Model-C,RGB-8064,LINE-02,CNC-04,TOOL-06,FIX-C2,OP-015,Day,2026-03-29 03:18:21,AOI,91.7,24009,853.9,3.09,0.979,-78.1,0.3254,279.7,0.7035,0.0271,779.9,42.9,Edge_Chipping,Edge,Fail,NG,279.7,253.2,12.19,66.13,0.0,20.28,66.25,0.0,True,True
GLS-2026-0014653,LOT-2026-W08-C,CG-Model-A,RGB-8694,LINE-02,CNC-04,TOOL-12,FIX-A2,OP-022,Day,2026-03-29 03:31:14,AOI,27.5,23817,840.4,3.37,0.946,-82.8,0.2754,0.0,0.698,0.0318,783.6,47.7,None,None,Pass,OK,0.0,279.7,12.19,66.13,0.0,20.28,66.25,0.0,False,True
GLS-2026-0000861,LOT-2026-W08-C,CG-Model-B,RGB-8180,LINE-02,CNC-04,TOOL-17,FIX-C3,OP-005,Day,2026-03-29 03:43:44,AOI,95.8,23575,837.7,3.16,1.0,-79.1,0.319,100.2,0.7076,0.0414,773.3,45.6,Edge_Chipping,Edge,Fail,NG,100.2,100.2,12.19,66.13,0.0,20.28,66.25,0.0,True,True
GLS-2026-0027323,LOT-2026-W08-C,CG-Model-B,RGB-9008,LINE-01,CNC-04,TOOL-21,FIX-C1,OP-003,Day,2026-03-29 04:04:06,AOI,60.0,23893,916.2,3.43,0.988,-79.0,0.3006,51.1,0.6977,0.0431,783.4,46.2,None,None,Pass,OK,51.1,49.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0044947,LOT-2026-W08-C,CG-Model-B,RGB-9076,LINE-01,CNC-04,TOOL-23,FIX-C1,OP-009,Day,2026-03-29 04:04:33,AOI,24.2,24712,838.7,3.17,0.96,-79.8,0.287,8.8,0.7018,0.0199,785.6,47.8,None,None,Pass,OK,8.8,42.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0002599,LOT-2026-W08-C,CG-Model-C,RGB-8242,LINE-02,CNC-04,TOOL-11,FIX-A3,OP-018,Night,2026-03-29 04:07:28,AOI,66.8,24065,880.2,3.01,0.976,-82.0,0.3092,7.8,0.7093,0.0149,788.8,46.8,None,None,Pass,OK,7.8,1.0000000000000009,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0017542,LOT-2026-W08-C,CG-Model-B,RGB-9560,LINE-01,CNC-04,TOOL-05,FIX-C3,OP-022,Night,2026-03-29 04:09:10,AOI,55.0,24070,866.5,3.03,0.938,-78.7,0.3061,0.0,0.7029,0.0156,790.5,45.6,None,None,Pass,OK,0.0,7.8,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0018411,LOT-2026-W08-C,CG-Model-B,RGB-9361,LINE-02,CNC-04,TOOL-20,FIX-A3,OP-018,Night,2026-03-29 04:13:40,AOI,93.2,24041,864.5,3.16,0.872,-79.0,0.3159,176.3,0.7043,0.0171,790.4,46.4,Edge_Chipping,Corner,Fail,NG,176.3,176.3,12.19,66.13,0.0,20.28,66.25,0.0,True,True
GLS-2026-0019262,LOT-2026-W08-C,CG-Model-B,RGB-9826,LINE-01,CNC-04,TOOL-16,FIX-A2,OP-027,Day,2026-03-29 04:25:22,AOI,70.7,23638,809.4,3.35,0.961,-87.8,0.2963,0.0,0.7033,0.036,794.3,42.1,None,None,Pass,OK,0.0,176.3,12.19,66.13,0.0,20.28,66.25,0.0,False,True
GLS-2026-0033942,LOT-2026-W08-C,CG-Model-C,RGB-8276,LINE-02,CNC-04,TOOL-14,FIX-C3,OP-026,Night,2026-03-29 04:36:13,AOI,71.5,23506,864.5,3.25,0.966,-87.7,0.3133,0.0,0.702,0.0226,777.6,44.7,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0013639,LOT-2026-W08-C,CG-Model-A,RGB-9235,LINE-02,CNC-04,TOOL-17,FIX-A2,OP-002,Day,2026-03-29 04:58:07,AOI,27.5,23940,784.8,3.28,0.975,-83.1,0.3104,0.0,0.6977,0.0347,811.4,45.3,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0000208,LOT-2026-W08-C,CG-Model-C,RGB-9568,LINE-02,CNC-04,TOOL-16,FIX-A3,OP-013,Day,2026-03-29 05:05:36,AOI,62.3,23895,877.9,3.08,1.0,-78.2,0.3119,46.3,0.7097,0.0375,799.8,48.5,None,None,Pass,OK,46.3,46.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0030881,LOT-2026-W08-C,CG-Model-A,RGB-9237,LINE-01,CNC-04,TOOL-03,FIX-B1,OP-027,Night,2026-03-29 05:19:31,AOI,86.9,24394,825.4,3.15,1.0,-78.3,0.3086,16.3,0.6967,0.0245,786.9,44.5,None,None,Pass,OK,16.3,29.999999999999996,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0003944,LOT-2026-W08-C,CG-Model-B,RGB-9258,LINE-02,CNC-04,TOOL-04,FIX-A2,OP-030,Swing,2026-03-29 05:29:10,AOI,24.0,24109,836.7,3.15,0.915,-81.0,0.3008,0.0,0.6939,0.0249,778.6,42.1,None,None,Pass,OK,0.0,16.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0042278,LOT-2026-W08-C,CG-Model-C,RGB-8384,LINE-01,CNC-04,TOOL-24,FIX-A2,OP-023,Day,2026-03-29 05:38:37,AOI,56.8,24226,747.9,3.15,0.953,-81.6,0.3073,0.0,0.6996,0.0188,773.6,45.2,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0043104,LOT-2026-W08-C,CG-Model-B,RGB-8353,LINE-02,CNC-04,TOOL-10,FIX-B2,OP-021,Day,2026-03-29 05:40:11,AOI,26.6,23941,776.2,3.03,0.886,-80.0,0.3081,25.3,0.7008,0.0388,783.8,47.6,None,None,Pass,OK,25.3,25.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0043988,LOT-2026-W08-C,CG-Model-B,RGB-8207,LINE-01,CNC-04,TOOL-01,FIX-B3,OP-006,Swing,2026-03-29 05:43:10,AOI,53.0,23942,906.4,3.31,1.0,-81.8,0.3169,7.2,0.7007,0.0081,797.3,43.0,None,None,Pass,OK,7.2,18.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0026726,LOT-2026-W08-C,CG-Model-A,RGB-8962,LINE-01,CNC-04,TOOL-14,FIX-A2,OP-027,Night,2026-03-29 06:14:13,AOI,84.1,24293,793.9,3.16,0.936,-81.9,0.3297,26.5,0.6992,0.0302,804.6,47.2,None,None,Pass,OK,26.5,19.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0043370,LOT-2026-W08-C,CG-Model-B,RGB-8882,LINE-02,CNC-04,TOOL-17,FIX-C1,OP-009,Swing,2026-03-29 06:20:50,AOI,51.7,23817,837.0,3.24,0.998,-85.5,0.3064,0.0,0.693,0.024,760.0,45.8,None,None,Pass,OK,0.0,26.5,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0008960,LOT-2026-W08-C,CG-Model-A,RGB-8448,LINE-02,CNC-04,TOOL-09,FIX-C3,OP-027,Swing,2026-03-29 06:25:48,AOI,86.3,23807,884.2,3.28,0.995,-82.9,0.3122,5.6,0.6979,0.0495,801.9,45.0,None,None,Pass,OK,5.6,5.6,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0037930,LOT-2026-W08-C,CG-Model-A,RGB-8448,LINE-01,CNC-04,TOOL-07,FIX-B1,OP-027,Day,2026-03-29 06:46:55,AOI,64.1,24261,930.0,3.1,0.954,-83.0,0.3116,0.0,0.6994,0.0191,809.7,46.5,None,None,Pass,OK,0.0,5.6,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0020194,LOT-2026-W08-C,CG-Model-A,RGB-9049,LINE-02,CNC-04,TOOL-15,FIX-A2,OP-023,Swing,2026-03-29 06:50:33,AOI,36.1,24204,880.9,3.12,1.0,-80.2,0.2908,0.0,0.6988,0.0343,756.1,49.1,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0006425,LOT-2026-W08-C,CG-Model-A,RGB-8715,LINE-01,CNC-04,TOOL-18,FIX-C3,OP-014,Day,2026-03-29 07:00:45,AOI,19.4,24315,827.4,3.18,0.982,-81.2,0.2915,0.0,0.7007,0.0258,787.1,44.7,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0018763,LOT-2026-W08-C,CG-Model-C,RGB-8280,LINE-02,CNC-04,TOOL-01,FIX-A1,OP-001,Day,2026-03-29 07:07:05,AOI,80.7,23993,828.3,3.2,1.0,-83.9,0.311,19.8,0.6995,0.0284,777.2,47.2,None,None,Pass,OK,19.8,19.8,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0012022,LOT-2026-W08-C,CG-Model-A,RGB-8438,LINE-02,CNC-04,TOOL-06,FIX-A1,OP-029,Night,2026-03-29 07:07:12,AOI,35.8,24211,864.4,3.04,0.907,-81.3,0.3041,6.1,0.6974,0.0124,791.9,43.4,None,None,Pass,OK,6.1,13.700000000000001,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0044959,LOT-2026-W08-C,CG-Model-B,RGB-9797,LINE-02,CNC-04,TOOL-03,FIX-B2,OP-025,Night,2026-03-29 07:13:47,AOI,57.8,24161,847.7,3.15,0.911,-86.8,0.3227,0.0,0.699,0.033,783.6,46.1,None,None,Pass,OK,0.0,6.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0014635,LOT-2026-W08-C,CG-Model-A,RGB-8246,LINE-02,CNC-04,TOOL-08,FIX-B2,OP-008,Night,2026-03-29 07:23:56,AOI,74.9,23629,827.5,3.11,0.925,-80.6,0.3238,18.3,0.7017,0.0291,773.7,48.0,None,None,Pass,OK,18.3,18.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0021807,LOT-2026-W08-C,CG-Model-B,RGB-8691,LINE-01,CNC-04,TOOL-10,FIX-B3,OP-007,Day,2026-03-29 07:24:51,AOI,30.5,23801,884.7,3.19,1.0,-80.7,0.2981,0.0,0.6953,0.0143,787.6,48.3,None,None,Pass,OK,0.0,18.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0013758,LOT-2026-W08-C,CG-Model-B,RGB-8847,LINE-01,CNC-04,TOOL-19,FIX-A3,OP-009,Day,2026-03-29 07:25:09,AOI,44.5,23535,854.1,3.18,1.0,-81.5,0.2936,0.0,0.7065,0.0414,805.3,44.0,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0017085,LOT-2026-W08-C,CG-Model-C,RGB-8572,LINE-01,CNC-04,TOOL-21,FIX-C2,OP-019,Day,2026-03-29 07:26:58,AOI,68.1,23871,904.5,3.27,0.969,-81.5,0.3042,0.0,0.691,0.0217,789.3,46.2,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0001955,LOT-2026-W08-C,CG-Model-B,RGB-8950,LINE-02,CNC-04,TOOL-12,FIX-C2,OP-022,Day,2026-03-29 07:33:24,AOI,52.3,23871,838.5,3.28,0.905,-83.1,0.3016,0.0,0.7016,0.0417,770.2,45.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0041000,LOT-2026-W08-C,CG-Model-B,RGB-9435,LINE-01,CNC-04,TOOL-22,FIX-B3,OP-016,Swing,2026-03-29 07:47:45,AOI,10.1,23812,846.5,2.89,0.815,-77.9,0.2774,0.0,0.6994,0.0293,789.3,45.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0044531,LOT-2026-W08-C,CG-Model-A,RGB-9020,LINE-02,CNC-04,TOOL-24,FIX-A2,OP-005,Swing,2026-03-29 08:27:13,AOI,52.3,23858,850.8,2.94,0.892,-81.1,0.2971,0.0,0.6949,0.0422,786.7,45.5,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0038295,LOT-2026-W08-C,CG-Model-A,RGB-8815,LINE-01,CNC-04,TOOL-01,FIX-A1,OP-022,Swing,2026-03-29 08:39:54,AOI,31.0,23731,787.5,3.22,0.944,-83.6,0.3049,0.0,0.7044,0.0333,771.6,49.2,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0037969,LOT-2026-W08-C,CG-Model-A,RGB-8300,LINE-02,CNC-04,TOOL-18,FIX-B2,OP-029,Swing,2026-03-29 08:44:38,AOI,69.3,24132,843.9,2.95,0.871,-77.8,0.3177,7.1,0.6991,0.032,763.8,47.6,None,None,Pass,OK,7.1,7.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0015617,LOT-2026-W08-C,CG-Model-A,RGB-8828,LINE-01,CNC-04,TOOL-15,FIX-B3,OP-027,Day,2026-03-29 08:48:00,AOI,63.5,23852,860.9,3.26,0.952,-87.4,0.3052,0.0,0.6994,0.025,768.9,45.8,None,None,Pass,OK,0.0,7.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0036316,LOT-2026-W08-C,CG-Model-B,RGB-9795,LINE-02,CNC-04,TOOL-04,FIX-A3,OP-014,Day,2026-03-29 08:55:08,AOI,40.2,24614,845.4,3.11,0.93,-80.6,0.2892,0.0,0.7053,0.0154,771.4,43.3,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0046964,LOT-2026-W08-C,CG-Model-B,RGB-9288,LINE-01,CNC-04,TOOL-18,FIX-B2,OP-021,Swing,2026-03-29 08:55:36,AOI,19.3,23903,852.5,3.09,0.991,-80.7,0.2993,9.2,0.6933,0.0333,763.1,46.8,None,None,Pass,OK,9.2,9.2,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0045135,LOT-2026-W08-C,CG-Model-A,RGB-9421,LINE-01,CNC-04,TOOL-13,FIX-C2,OP-003,Swing,2026-03-29 09:14:00,AOI,18.7,23792,809.3,3.14,1.0,-84.1,0.2938,0.0,0.7013,0.013,790.0,47.9,None,None,Pass,OK,0.0,9.2,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0011102,LOT-2026-W08-C,CG-Model-A,RGB-8666,LINE-02,CNC-04,TOOL-24,FIX-A2,OP-030,Day,2026-03-29 09:18:51,AOI,81.1,23977,788.2,3.03,0.881,-82.8,0.3121,45.1,0.7053,0.0243,778.5,42.0,None,None,Pass,OK,45.1,45.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0032745,LOT-2026-W08-C,CG-Model-B,RGB-9200,LINE-01,CNC-04,TOOL-16,FIX-B3,OP-027,Day,2026-03-29 09:23:55,AOI,56.4,23990,828.9,3.01,0.957,-81.5,0.296,0.0,0.7007,0.0157,769.4,44.5,None,None,Pass,OK,0.0,45.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0036619,LOT-2026-W08-C,CG-Model-B,RGB-9347,LINE-01,CNC-04,TOOL-16,FIX-A2,OP-020,Day,2026-03-29 09:31:01,AOI,46.2,23769,818.5,3.3,0.958,-79.5,0.2904,0.0,0.7052,0.0187,782.2,48.0,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0015636,LOT-2026-W08-C,CG-Model-B,RGB-9472,LINE-01,CNC-04,TOOL-15,FIX-A1,OP-016,Night,2026-03-29 10:08:55,AOI,42.9,23721,829.5,3.26,0.96,-79.5,0.2985,0.0,0.7016,0.0019,770.9,48.3,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0032395,LOT-2026-W08-C,CG-Model-C,RGB-9659,LINE-02,CNC-04,TOOL-12,FIX-B2,OP-025,Swing,2026-03-29 10:22:33,AOI,21.0,23516,929.6,3.24,0.932,-78.6,0.3121,13.9,0.7027,0.0288,786.3,47.5,None,None,Pass,OK,13.9,13.9,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0031626,LOT-2026-W08-C,CG-Model-A,RGB-9704,LINE-02,CNC-04,TOOL-19,FIX-C1,OP-027,Day,2026-03-29 10:24:51,AOI,75.7,23947,835.8,3.33,0.945,-82.7,0.3023,13.0,0.6995,0.0519,779.5,46.9,None,None,Pass,OK,13.0,0.9000000000000004,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0034024,LOT-2026-W08-C,CG-Model-A,RGB-9604,LINE-02,CNC-04,TOOL-12,FIX-C2,OP-009,Night,2026-03-29 10:28:02,AOI,68.3,23761,859.1,3.03,0.914,-81.1,0.3124,6.6,0.7036,0.0366,784.6,45.8,None,None,Pass,OK,6.6,6.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0025446,LOT-2026-W08-C,CG-Model-B,RGB-9447,LINE-02,CNC-04,TOOL-03,FIX-B3,OP-019,Day,2026-03-29 10:35:45,AOI,46.1,24110,849.4,3.06,0.977,-84.2,0.2975,14.3,0.7023,0.0409,775.7,46.3,None,None,Pass,OK,14.3,7.700000000000001,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0017065,LOT-2026-W08-C,CG-Model-C,RGB-9421,LINE-01,CNC-04,TOOL-15,FIX-C2,OP-005,Day,2026-03-29 11:02:57,AOI,61.9,23949,836.9,3.15,0.995,-85.1,0.3032,0.0,0.6997,0.0264,772.3,48.1,None,None,Pass,OK,0.0,14.3,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0016310,LOT-2026-W08-C,CG-Model-B,RGB-9011,LINE-01,CNC-04,TOOL-04,FIX-B1,OP-010,Day,2026-03-29 11:17:53,AOI,82.9,23762,807.7,3.25,1.0,-81.8,0.2973,32.4,0.6935,0.0048,784.8,49.2,None,None,Pass,OK,32.4,32.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0040351,LOT-2026-W08-C,CG-Model-A,RGB-8201,LINE-02,CNC-04,TOOL-11,FIX-B3,OP-014,Swing,2026-03-29 11:38:36,AOI,44.5,23931,838.2,3.33,1.0,-79.2,0.2902,0.0,0.6987,0.0273,795.7,45.9,None,None,Pass,OK,0.0,32.4,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0016906,LOT-2026-W08-C,CG-Model-C,RGB-8791,LINE-02,CNC-04,TOOL-08,FIX-B3,OP-003,Day,2026-03-29 11:56:36,AOI,40.4,23802,876.5,3.01,1.0,-83.4,0.3042,0.0,0.6937,0.0237,784.9,46.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0045422,LOT-2026-W08-C,CG-Model-B,RGB-9960,LINE-02,CNC-04,TOOL-04,FIX-C1,OP-012,Swing,2026-03-29 11:57:07,AOI,13.6,23956,804.6,3.08,1.0,-84.9,0.2801,7.1,0.6916,0.0161,778.9,46.0,None,None,Pass,OK,7.1,7.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0006786,LOT-2026-W08-C,CG-Model-B,RGB-8136,LINE-02,CNC-04,TOOL-07,FIX-C3,OP-012,Day,2026-03-29 11:57:38,AOI,45.9,24029,839.7,3.23,0.961,-80.1,0.2906,0.0,0.6956,0.033,773.2,47.4,None,None,Pass,OK,0.0,7.1,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0005649,LOT-2026-W08-C,CG-Model-A,RGB-8141,LINE-01,CNC-04,TOOL-24,FIX-C1,OP-007,Night,2026-03-29 12:00:21,AOI,77.6,24288,847.7,3.22,0.946,-81.3,0.3072,72.6,0.6931,0.0197,785.4,45.3,None,None,Pass,OK,72.6,72.6,12.19,66.13,0.0,20.28,66.25,0.0,True,True
GLS-2026-0024866,LOT-2026-W08-C,CG-Model-B,RGB-9158,LINE-01,CNC-04,TOOL-17,FIX-B1,OP-003,Swing,2026-03-29 12:08:26,AOI,48.8,24136,785.4,3.24,0.92,-81.0,0.3027,0.0,0.7016,0.0389,800.9,46.2,None,None,Pass,OK,0.0,72.6,12.19,66.13,0.0,20.28,66.25,0.0,False,True
GLS-2026-0042671,LOT-2026-W08-C,CG-Model-B,RGB-9678,LINE-02,CNC-04,TOOL-10,FIX-A2,OP-028,Night,2026-03-29 12:10:08,AOI,73.6,23609,971.1,3.14,0.928,-79.1,0.302,0.0,0.6979,0.0274,783.6,41.4,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0014250,LOT-2026-W08-C,CG-Model-B,RGB-8850,LINE-02,CNC-04,TOOL-20,FIX-C2,OP-016,Swing,2026-03-29 13:06:15,AOI,75.2,24236,840.0,3.18,0.926,-78.6,0.3119,0.0,0.7049,0.0156,786.6,51.8,None,None,Pass,OK,0.0,0.0,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0020200,LOT-2026-W08-C,CG-Model-B,RGB-8350,LINE-02,CNC-04,TOOL-20,FIX-C3,OP-016,Night,2026-03-29 13:09:16,AOI,43.7,24176,873.3,3.04,0.968,-86.5,0.3098,5.8,0.7028,0.0385,774.9,46.7,None,None,Pass,OK,5.8,5.8,12.19,66.13,0.0,20.28,66.25,0.0,False,False
GLS-2026-0048528,LOT-2026-W08-C,CG-Model-B,RGB-8756,LINE-02,CNC-04,TOOL-22,FIX-A2,OP-018,Day,2026-03-29 13:29:09,AOI,74.1,24126,871.5,2.98,0.92,-81.2,0.3132,0.0,0.7068,0.0406,787.2,49.0,None,None,Pass,OK,0.0,5.8,12.19,66.13,0.0,20.28,66.25,0.0,False,False
